path	git_state	bytes	utf8	status	batch	note
training/paradigms/az/mcts/node.py	tracked	790	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/mcts/parallel.py	tracked	4893	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/mcts/rollout.py	tracked	4030	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/mcts/run_rollout.py	tracked	3687	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/mcts/search.py	tracked	4929	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/mcts/search_parallel.py	tracked	8049	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/mcts/utils.py	tracked	2382	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/mcts_go.py	tracked	6874	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/mcts_go_bindings.py	tracked	3661	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/mp_factories.py	tracked	11878	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/network.py	tracked	11527	yes	manual-full-context	priority-paradigm-model-policy-13	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/az/paradigm.py	tracked	8168	yes	manual-full-context	priority-paradigm-entry-11	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/az/policy.py	tracked	5227	yes	manual-full-context	priority-paradigm-model-policy-13	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/az/pool_spec.py	tracked	1521	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/selfplay.py	tracked	7539	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/az/train_step.py	tracked	4138	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/bc/__init__.py	tracked	345	yes	manual-full-context	priority-paradigm-entry-11	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/bc/_player_loader.py	tracked	651	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/bc/_train_loss.py	tracked	3707	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/bc/collector.py	tracked	4149	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/bc/config.py	tracked	3111	yes	manual-full-context	priority-paradigm-entry-11	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/bc/dataset.py	tracked	8518	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/bc/loss.py	tracked	3878	yes	manual-full-context	priority-paradigm-model-policy-13	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/bc/network.py	tracked	4504	yes	manual-full-context	priority-paradigm-model-policy-13	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/bc/paradigm.py	tracked	6415	yes	manual-full-context	priority-paradigm-entry-11	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/bc/policy.py	tracked	2683	yes	manual-full-context	priority-paradigm-model-policy-13	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/bc/train.py	tracked	11071	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/__init__.py	tracked	1585	yes	manual-full-context	priority-paradigm-entry-11	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/cfr/_async.py	tracked	10625	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/_collect_helpers.py	tracked	7222	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/_player_loader.py	tracked	1511	yes	manual-full-context	priority-eval-1	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/cfr/advantage_net.py	tracked	2985	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/agent.py	tracked	5040	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/collector.py	tracked	7661	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/config.py	tracked	3937	yes	manual-full-context	priority-paradigm-entry-11	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/cfr/fit_steps.py	tracked	7322	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/loss.py	tracked	4724	yes	manual-full-context	priority-paradigm-model-policy-13	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/cfr/mp_factories.py	tracked	12474	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/network.py	tracked	2639	yes	manual-full-context	priority-paradigm-model-policy-13	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/cfr/paradigm.py	tracked	12185	yes	manual-full-context	priority-paradigm-entry-11	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/cfr/policy.py	tracked	2614	yes	manual-full-context	priority-paradigm-model-policy-13	read complete file; checked comments/docstrings against adjacent implementation
training/paradigms/cfr/reservoir/__init__.py	tracked	800	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/reservoir/advantage.py	tracked	1084	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/reservoir/base.py	tracked	9235	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/reservoir/strategy.py	tracked	1071	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/reservoir/value.py	tracked	850	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/strategy_net.py	tracked	9243	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/train.py	tracked	7543	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/train_config.py	tracked	1344	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/traversal/__init__.py	tracked	2436	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/traversal/config.py	tracked	1171	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/traversal/encoding.py	tracked	6376	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/traversal/es_sampling.py	tracked	6153	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/traversal/os_sampling.py	tracked	5254	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
training/paradigms/cfr/traversal/traverser.py	tracked	7485	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
